value_temp,value_hum,value_acid,hour,day_of_year,time
0.30261636,0.15053059,5.0,0.34461257,0.89178705,2023-04-01T03:38:14Z
0.26535702,0.19803186,5.0,0.24527253,0.90151864,2023-04-01T03:48:14Z
4.05357,105.63932,7.3563557,0.35740054,0.88450444,2023-04-01T03:58:14Z
0.3492604,0.14804272,5.0,0.35394982,0.9002926,2023-04-01T04:08:14Z
4.343229,111.00516,8.30365,0.40389508,0.8741383,2023-04-01T04:18:14Z
0.25513738,0.16508807,5.0,0.28098977,0.9086172,2023-04-01T04:28:14Z
0.2984651,0.17683293,5.0,0.28336188,0.89530176,2023-04-01T04:38:14Z
0.28107375,0.12692799,5.0,0.37206718,0.88774,2023-04-01T04:48:14Z
0.32450545,0.14482918,5.0,0.31305203,0.89787996,2023-04-01T04:58:14Z
0.29184794,0.15803014,5.0,0.339923,0.90984374,2023-04-01T05:08:14Z
0.2896713,0.1976024,5.0,0.30896416,0.8964393,2023-04-01T05:18:14Z
0.29423207,0.14779116,5.0,0.36290732,0.89454657,2023-04-01T05:28:14Z
0.29021466,0.13543959,5.0,0.30251187,0.8929484,2023-04-01T05:38:14Z
0.28796345,0.15506063,5.0,0.35864705,0.88873905,2023-04-01T05:48:14Z
0.2929408,0.101859525,5.0,0.37858844,0.9018227,2023-04-01T05:58:14Z
0.25844693,0.153211,5.0,0.29449373,0.8863414,2023-04-01T06:08:14Z
0.313588,0.09822793,5.0,0.41396317,0.89981836,2023-04-01T06:18:14Z
0.2972715,0.13579337,5.0,0.35174322,0.8895187,2023-04-01T06:28:14Z
0.2780907,0.10970772,5.0,0.3902892,0.89237714,2023-04-01T06:38:14Z
0.3058805,0.1959832,5.0,0.24880746,0.91103816,2023-04-01T06:48:14Z
0.32702422,0.1764653,5.0,0.3253213,0.90417284,2023-04-01T06:58:14Z
0.27109697,0.17456958,5.0,0.31329817,0.8972063,2023-04-01T07:08:14Z
0.27430916,0.1415038,5.0,0.32676068,0.89769214,2023-04-01T07:18:14Z
0.33269006,0.09627364,5.0,0.44043586,0.8965121,2023-04-01T07:28:14Z
0.3006752,0.11595712,5.0,0.38162354,0.88687825,2023-04-01T07:38:14Z
